date,geopolitical_risk_index,geopolitical_threats_index,geopolitical_acts_index
1994-11-01,86.5298080444336,100.79308319091797,70.68946075439453
1994-12-01,96.04750061035156,107.74173736572266,81.61609649658203
1995-01-01,80.15467834472656,84.89913940429688,70.47705841064453
1995-02-01,76.87532806396484,72.59407043457031,77.14599609375
1995-03-01,82.24444580078125,79.15904235839844,79.87528991699219
1995-04-01,99.19087982177734,93.92303466796875,99.14794158935547
1995-05-01,87.842529296875,96.40919494628906,79.34961700439453
1995-06-01,104.60775756835938,121.57904815673828,85.1209487915039
1995-07-01,107.64541625976562,115.32476806640625,100.19744873046875
1995-08-01,106.93478393554688,118.4973373413086,100.7674560546875
1995-09-01,71.20516967773438,72.98401641845703,68.81755065917969
1995-10-01,67.74150085449219,64.2778091430664,69.12648010253906
1995-11-01,76.33349609375,78.8126220703125,69.86588287353516
1995-12-01,65.67205810546875,68.98201751708984,55.363800048828125
1996-01-01,75.63492584228516,73.66007995605469,79.68246459960938
1996-02-01,80.4209213256836,85.9759750366211,69.15779113769531
1996-03-01,82.14761352539062,77.89100646972656,84.08819580078125
1996-04-01,84.82862091064453,71.23197174072266,98.6463623046875
1996-05-01,65.53082275390625,59.1929931640625,68.71073913574219
1996-06-01,69.08858489990234,72.52593231201172,61.67017364501953
1996-07-01,80.64431762695312,74.90693664550781,85.2721939086914
1996-08-01,81.6876449584961,81.7337417602539,85.69389343261719
1996-09-01,88.19697570800781,87.04828643798828,92.83900451660156
1996-10-01,55.586830139160156,56.879756927490234,49.54435729980469
1996-11-01,57.34461212158203,58.0576171875,51.038421630859375
1996-12-01,74.98263549804688,80.17862701416016,66.17648315429688
1997-01-01,54.062435150146484,53.25782775878906,55.227325439453125
1997-02-01,50.559940338134766,54.501365661621094,43.509159088134766
1997-03-01,58.48006057739258,56.36629867553711,59.907318115234375
1997-04-01,62.844486236572266,62.37605667114258,61.28048324584961
1997-05-01,53.57601547241211,53.54428482055664,49.572898864746094
1997-06-01,39.045623779296875,36.68563461303711,38.63948059082031
1997-07-01,47.69842529296875,47.428409576416016,43.43375015258789
1997-08-01,48.582298278808594,46.30862808227539,49.42500305175781
1997-09-01,42.6890869140625,41.63934326171875,41.08793258666992
1997-10-01,49.746307373046875,58.68946075439453,34.460205078125
1997-11-01,59.6933708190918,79.03630828857422,32.765533447265625
1997-12-01,43.998268127441406,48.36233139038086,35.839134216308594
1998-01-01,53.0963020324707,59.82126998901367,42.487815856933594
1998-02-01,77.59761810302734,101.84082794189453,45.368019104003906
1998-03-01,57.24806213378906,65.50199890136719,44.5167121887207
1998-04-01,50.99658203125,58.76738357543945,38.00284957885742
1998-05-01,94.4734878540039,129.79888916015625,43.802757263183594
1998-06-01,76.30907440185547,94.95468139648438,48.77885437011719
1998-07-01,54.04841613769531,64.22628021240234,38.29932403564453
1998-08-01,97.02085876464844,83.93855285644531,123.8387451171875
1998-09-01,62.51344299316406,68.4769515991211,55.129615783691406
1998-10-01,54.403648376464844,57.89592742919922,48.27804183959961
1998-11-01,67.96592712402344,88.07134246826172,38.602264404296875
1998-12-01,75.95989227294922,86.2803955078125,64.999755859375
1999-01-01,63.98722457885742,69.46121215820312,53.77272033691406
1999-02-01,58.316383361816406,67.28399658203125,44.1739501953125
1999-03-01,83.39727783203125,89.73835754394531,75.18807983398438
1999-04-01,106.19801330566406,112.34139251708984,103.2333755493164
1999-05-01,85.44113159179688,89.3775634765625,80.67141723632812
1999-06-01,79.4105453491211,75.96134948730469,83.76152038574219
1999-07-01,62.14287185668945,66.83728790283203,54.25792694091797
1999-08-01,62.858642578125,65.2621078491211,57.959991455078125
1999-09-01,69.58151245117188,75.54266357421875,62.214027404785156
1999-10-01,72.35348510742188,79.38410949707031,60.16195297241211
1999-11-01,57.9638671875,60.38698196411133,52.49796676635742
1999-12-01,86.0849380493164,95.51082611083984,86.46973419189453
2000-01-01,64.45780944824219,65.57360076904297,64.25041198730469
2000-02-01,63.54172134399414,57.65135955810547,68.08216857910156
2000-03-01,50.101985931396484,55.03073501586914,40.81640625
2000-04-01,48.6827392578125,53.30490493774414,40.91702651977539
2000-05-01,79.48287963867188,77.26969909667969,83.22781372070312
2000-06-01,64.71781921386719,73.57466888427734,53.174400329589844
2000-07-01,51.904022216796875,57.31697463989258,41.059078216552734
2000-08-01,46.49225616455078,49.192291259765625,41.58592224121094
2000-09-01,52.689998626708984,64.44499206542969,35.192142486572266
2000-10-01,76.45652770996094,82.38760375976562,77.61014556884766
2000-11-01,45.06056213378906,44.357688903808594,47.206809997558594
2000-12-01,45.39509963989258,46.16897964477539,43.98335266113281
2001-01-01,46.89955520629883,53.70235824584961,38.343318939208984
2001-02-01,55.087711334228516,63.68989181518555,45.426673889160156
2001-03-01,61.708953857421875,66.72218322753906,56.86698913574219
2001-04-01,50.5687370300293,52.7736701965332,47.17219924926758
2001-05-01,60.376861572265625,61.344993591308594,56.86418914794922
2001-06-01,72.06433868408203,79.31310272216797,64.2144775390625
2001-07-01,61.072940826416016,65.49278259277344,52.618770599365234
2001-08-01,64.10773468017578,55.23207473754883,74.89220428466797
2001-09-01,498.64788818359375,260.16961669921875,841.177490234375
2001-10-01,512.5297241210938,261.347412109375,854.074951171875
2001-11-01,306.785888671875,149.79522705078125,509.7461242675781
2001-12-01,236.09974670410156,126.19801330566406,381.9725036621094
2002-01-01,172.47720336914062,106.9162368774414,262.2870178222656
2002-02-01,146.1857147216797,95.78031158447266,212.90550231933594
2002-03-01,151.9763641357422,99.12334442138672,219.96884155273438
2002-04-01,157.49655151367188,100.74444580078125,225.64035034179688
2002-05-01,163.3223114013672,142.246826171875,209.40878295898438
2002-06-01,149.33042907714844,127.7907485961914,189.1234893798828
2002-07-01,122.7783432006836,94.34967803955078,168.41973876953125
2002-08-01,127.06451416015625,101.69573974609375,157.46444702148438
2002-09-01,174.90333557128906,174.5314483642578,188.7191925048828
2002-10-01,172.03192138671875,167.02581787109375,197.39906311035156
2002-11-01,159.12759399414062,155.0137481689453,179.06283569335938
2002-12-01,175.8117218017578,182.9995574951172,175.19842529296875
2003-01-01,206.43460083007812,245.8175506591797,176.95985412597656
2003-02-01,239.61093139648438,296.7597961425781,213.080322265625
2003-03-01,358.711181640625,362.41107177734375,429.1441955566406
2003-04-01,255.77517700195312,212.60545349121094,331.6032409667969
2003-05-01,162.1218719482422,153.3962860107422,186.8463592529297
2003-06-01,145.7697296142578,127.83353424072266,176.91827392578125
2003-07-01,134.89891052246094,108.3927993774414,167.4486541748047
2003-08-01,138.23092651367188,109.64905548095703,180.0001220703125
2003-09-01,118.19628143310547,99.72046661376953,143.5571746826172
2003-10-01,108.3173828125,93.02832794189453,129.9432830810547
2003-11-01,118.0866928100586,93.33158874511719,153.246337890625
2003-12-01,129.46507263183594,107.44403839111328,164.98052978515625
2004-01-01,113.46759033203125,106.71729278564453,126.08518981933594
2004-02-01,115.07597351074219,104.11482238769531,129.24427795410156
2004-03-01,138.53207397460938,109.12393951416016,183.70297241210938
2004-04-01,149.6313934326172,121.14622497558594,205.3251953125
2004-05-01,121.0911865234375,91.96539306640625,159.94842529296875
2004-06-01,137.23391723632812,106.79373931884766,178.03662109375
2004-07-01,131.0198516845703,121.26777648925781,159.81219482421875
2004-08-01,140.36582946777344,127.44524383544922,176.45431518554688
2004-09-01,153.87161254882812,130.20606994628906,189.355224609375
2004-10-01,119.86279296875,100.50788116455078,148.24447631835938
2004-11-01,122.70738983154297,98.92665100097656,151.67926025390625
2004-12-01,109.89522552490234,81.60477447509766,145.225341796875
2005-01-01,100.88758850097656,78.19856262207031,128.5348663330078
2005-02-01,108.97796630859375,104.7703628540039,108.79598236083984
2005-03-01,90.41048431396484,87.22633361816406,87.87673950195312
2005-04-01,87.03240203857422,72.53263092041016,102.85391235351562
2005-05-01,98.20596313476562,89.93269348144531,104.9098892211914
2005-06-01,81.12405395507812,69.88249969482422,93.41752624511719
2005-07-01,165.90191650390625,118.1835708618164,237.5650177001953
2005-08-01,116.2276611328125,92.68307495117188,143.29122924804688
2005-09-01,103.80766296386719,78.45670318603516,130.27203369140625
2005-10-01,87.06182861328125,73.18765258789062,105.56188201904297
2005-11-01,83.48009490966797,70.60446166992188,96.02958679199219
2005-12-01,95.35025024414062,69.64460754394531,130.6789093017578
2006-01-01,94.51001739501953,89.32347106933594,100.19158172607422
2006-02-01,95.85819244384766,89.40576171875,102.79864501953125
2006-03-01,92.79762268066406,88.04222869873047,97.03602600097656
2006-04-01,89.01580047607422,85.9110107421875,92.8307113647461
2006-05-01,85.20877838134766,84.03312683105469,82.27742767333984
2006-06-01,102.57276916503906,90.38453674316406,115.67947387695312
2006-07-01,137.13482666015625,134.39634704589844,142.0860595703125
2006-08-01,147.08111572265625,141.55645751953125,159.18817138671875
2006-09-01,111.72425842285156,110.28041076660156,114.77066802978516
2006-10-01,113.13529968261719,125.2918930053711,99.27391815185547
2006-11-01,88.77892303466797,87.27577209472656,86.71051025390625
2006-12-01,90.60655975341797,95.78137969970703,78.7696533203125
2007-01-01,97.9200439453125,95.61344909667969,97.65373992919922
2007-02-01,96.16935729980469,98.1557388305664,90.95567321777344
2007-03-01,87.33650207519531,86.1521224975586,83.9186019897461
2007-04-01,76.6133804321289,69.22551727294922,83.41928100585938
2007-05-01,92.5995864868164,82.30323028564453,103.89258575439453
2007-06-01,97.9723129272461,87.08059692382812,109.30941009521484
2007-07-01,112.34625244140625,103.2634048461914,127.13468170166016
2007-08-01,83.17320251464844,73.12574005126953,100.14825439453125
2007-09-01,94.4888687133789,94.93997955322266,92.24872589111328
2007-10-01,101.47301483154297,103.61026763916016,97.49516296386719
2007-11-01,89.79544830322266,95.73847961425781,81.56842803955078
2007-12-01,94.96749114990234,98.5313720703125,84.13076782226562
2008-01-01,81.49982452392578,76.40237426757812,83.74764251708984
2008-02-01,80.75146484375,72.52851104736328,86.75279235839844
2008-03-01,77.63613891601562,72.02967834472656,83.48439025878906
2008-04-01,71.9048080444336,69.45796966552734,69.99274444580078
2008-05-01,72.57379913330078,70.67774963378906,74.78978729248047
2008-06-01,87.54842376708984,88.88606262207031,80.34490203857422
2008-07-01,89.73957061767578,84.3224868774414,88.16068267822266
2008-08-01,88.55410766601562,75.76971435546875,105.06571197509766
2008-09-01,88.54255676269531,82.01426696777344,94.46100616455078
2008-10-01,64.15979766845703,53.11738967895508,75.28266143798828
2008-11-01,79.08097076416016,68.30364990234375,95.14356231689453
2008-12-01,92.3664321899414,83.84313201904297,109.21497344970703
2009-01-01,85.36947631835938,86.31317138671875,89.7125473022461
2009-02-01,67.45267486572266,64.77291107177734,64.58635711669922
2009-03-01,72.64462280273438,69.17710876464844,74.83297729492188
2009-04-01,85.6884994506836,84.48536682128906,83.98128509521484
2009-05-01,89.68086242675781,86.63702392578125,92.64315032958984
2009-06-01,81.10958862304688,80.80081939697266,74.5913314819336
2009-07-01,83.43962097167969,82.10675048828125,80.12088012695312
2009-08-01,73.37187957763672,64.70917510986328,78.04385375976562
2009-09-01,92.8399887084961,97.492919921875,77.7846450805664
2009-10-01,90.57640075683594,88.22991180419922,90.4251480102539
2009-11-01,82.10176086425781,74.31538391113281,85.0097885131836
2009-12-01,92.94691467285156,89.34334564208984,95.87136840820312
2010-01-01,91.58102416992188,84.97299194335938,100.41094207763672
2010-02-01,80.72535705566406,78.84627532958984,80.71173858642578
2010-03-01,74.116943359375,73.49691009521484,70.03934478759766
2010-04-01,88.76158142089844,92.05691528320312,81.26840209960938
2010-05-01,88.95870971679688,87.49411010742188,85.85739135742188
2010-06-01,96.45369720458984,110.69171905517578,70.9886245727539
2010-07-01,79.38137817382812,75.18537902832031,84.04823303222656
2010-08-01,80.99386596679688,71.95153045654297,85.98257446289062
2010-09-01,71.16854858398438,68.94754028320312,69.29395294189453
2010-10-01,65.99193572998047,62.0961799621582,76.16891479492188
2010-11-01,94.70516967773438,98.68914794921875,83.2665023803711
2010-12-01,97.20389556884766,100.3976821899414,91.7621078491211
2011-01-01,79.42161560058594,76.59356689453125,78.8069839477539
2011-02-01,90.01448822021484,90.18933868408203,85.48683166503906
2011-03-01,136.8883056640625,126.96572875976562,157.47984313964844
2011-04-01,91.01776885986328,72.92317962646484,111.94474029541016
2011-05-01,105.34491729736328,95.50663757324219,123.82610321044922
2011-06-01,84.391845703125,71.39112854003906,98.27275848388672
2011-07-01,78.92475891113281,59.019046783447266,102.11175537109375
2011-08-01,86.95156860351562,63.504676818847656,112.49906158447266
2011-09-01,83.35044860839844,70.606689453125,95.26744079589844
2011-10-01,76.33993530273438,64.18510437011719,92.34331512451172
2011-11-01,83.15767669677734,95.57453155517578,70.11003875732422
2011-12-01,85.34132385253906,88.89408111572266,77.47647857666016
2012-01-01,79.63497161865234,93.6095962524414,62.06843185424805
2012-02-01,92.4458236694336,104.2074966430664,78.59986114501953
2012-03-01,88.75997924804688,87.85648345947266,85.85698699951172
2012-04-01,96.01668548583984,101.92078399658203,86.38436889648438
2012-05-01,78.17115783691406,80.6348876953125,69.74354553222656
2012-06-01,77.82243347167969,70.23216247558594,82.17473602294922
2012-07-01,82.80802154541016,79.33626556396484,91.00080108642578
2012-08-01,74.87835693359375,70.9891586303711,78.11161804199219
2012-09-01,69.28050994873047,68.40282440185547,65.87126159667969
2012-10-01,81.66366577148438,74.20600891113281,88.03089904785156
2012-11-01,81.38964080810547,75.65846252441406,89.04841613769531
2012-12-01,74.83155822753906,66.24052429199219,82.9786148071289
2013-01-01,90.6574935913086,84.139892578125,108.9493179321289
2013-02-01,81.59033203125,77.60531616210938,85.65817260742188
2013-03-01,75.89672088623047,81.89175415039062,69.39681243896484
2013-04-01,95.10787200927734,99.5219497680664,87.4727554321289
2013-05-01,83.71731567382812,75.3292236328125,98.22759246826172
2013-06-01,82.97300720214844,78.82188415527344,86.63420104980469
2013-07-01,73.97581481933594,71.55718994140625,72.67587280273438
2013-08-01,90.95674896240234,80.73957824707031,106.97908782958984
2013-09-01,100.4593276977539,100.38423156738281,100.16348266601562
2013-10-01,72.95311737060547,65.50166320800781,78.73002624511719
2013-11-01,77.77902221679688,92.4988784790039,52.43838119506836
2013-12-01,70.37248992919922,70.09461212158203,66.79072570800781
2014-01-01,77.91596984863281,70.48076629638672,83.1458969116211
2014-02-01,69.00352478027344,73.27865600585938,59.08655548095703
2014-03-01,119.83855438232422,151.67477416992188,74.0618896484375
2014-04-01,93.22154235839844,113.13993072509766,60.90629959106445
2014-05-01,83.4288558959961,91.6987533569336,76.15043640136719
2014-06-01,98.76710510253906,95.32296752929688,107.18201446533203
2014-07-01,138.7539520263672,162.71510314941406,118.54683685302734
2014-08-01,136.44558715820312,158.59349060058594,112.11448669433594
2014-09-01,131.55665588378906,143.3953857421875,120.78192138671875
2014-10-01,83.66100311279297,86.33345031738281,77.19393157958984
2014-11-01,84.38005065917969,88.46994018554688,76.33753204345703
2014-12-01,86.5262222290039,81.27322387695312,96.23736572265625
2015-01-01,111.9856948852539,83.50390625,153.33984375
2015-02-01,111.92469787597656,118.22520446777344,107.79053497314453
2015-03-01,104.23526763916016,117.48873138427734,83.63285064697266
2015-04-01,102.19049072265625,110.18872833251953,95.08645629882812
2015-05-01,76.2623291015625,77.66873168945312,72.86188507080078
2015-06-01,85.90596771240234,81.06608581542969,88.7894287109375
2015-07-01,106.80866241455078,120.84297180175781,86.16881561279297
2015-08-01,82.47853088378906,85.33859252929688,74.0282974243164
2015-09-01,98.7674560546875,115.88518524169922,79.34535217285156
2015-10-01,91.931884765625,79.726318359375,108.51441955566406
2015-11-01,150.71588134765625,113.04398345947266,213.99351501464844
2015-12-01,148.23687744140625,115.224365234375,204.6312713623047
2016-01-01,118.21114349365234,124.23914337158203,109.52909851074219
2016-02-01,103.74964904785156,91.322021484375,117.58201599121094
2016-03-01,109.72029113769531,98.02693176269531,127.76814270019531
2016-04-01,85.22145080566406,80.82244110107422,93.12298583984375
2016-05-01,88.3324203491211,84.46136474609375,93.63965606689453
2016-06-01,90.16812896728516,80.51286315917969,100.85737609863281
2016-07-01,114.6104507446289,97.0980453491211,145.14874267578125
2016-08-01,98.73848724365234,82.44046783447266,121.45369720458984
2016-09-01,104.54522705078125,95.48959350585938,121.15049743652344
2016-10-01,85.74778747558594,79.64808654785156,100.30767822265625
2016-11-01,82.91875457763672,81.22564697265625,83.97505950927734
2016-12-01,102.18046569824219,93.9366226196289,113.97946166992188
2017-01-01,105.20123291015625,108.2770004272461,103.17117309570312
2017-02-01,114.20635986328125,125.66468048095703,97.15160369873047
2017-03-01,96.63587951660156,95.83842468261719,95.67454528808594
2017-04-01,119.45992279052734,127.44654846191406,108.06884002685547
2017-05-01,102.57996368408203,102.35460662841797,99.70480346679688
2017-06-01,126.78901672363281,113.16846466064453,146.67166137695312
2017-07-01,102.81346130371094,125.59920501708984,71.9550552368164
2017-08-01,138.5316162109375,160.02310180664062,108.43595123291016
2017-09-01,115.5344467163086,142.1448974609375,84.09626770019531
2017-10-01,91.4615707397461,109.23060607910156,69.15699768066406
2017-11-01,92.59601593017578,103.94397735595703,80.11587524414062
2017-12-01,82.71825408935547,95.908447265625,62.65747833251953
2018-01-01,92.42678833007812,107.64431762695312,75.66629028320312
2018-02-01,64.49137115478516,74.68311309814453,52.002201080322266
2018-03-01,111.96229553222656,146.9270782470703,64.55758666992188
2018-04-01,123.26347351074219,146.39566040039062,94.30585479736328
2018-05-01,125.66661834716797,172.21670532226562,63.21790313720703
2018-06-01,103.96858978271484,137.0244598388672,56.64043426513672
2018-07-01,110.02842712402344,129.1023406982422,84.4084701538086
2018-08-01,112.74168395996094,145.11407470703125,68.57559204101562
2018-09-01,75.05390930175781,88.62364196777344,51.163917541503906
2018-10-01,92.0164794921875,115.21215057373047,61.150474548339844
2018-11-01,80.40758514404297,105.16685485839844,47.40216827392578
2018-12-01,90.607666015625,106.06269836425781,66.24092864990234
2019-01-01,87.42410278320312,112.98045349121094,55.7335090637207
2019-02-01,96.80016326904297,127.857421875,57.51169967651367
2019-03-01,82.32829284667969,90.78959655761719,66.64120483398438
2019-04-01,79.25344848632812,95.45539855957031,57.51552963256836
2019-05-01,106.4719009399414,134.97251892089844,64.66343688964844
2019-06-01,106.58845520019531,142.6534881591797,53.42063903808594
2019-07-01,93.52125549316406,126.93077850341797,47.41885757446289
2019-08-01,103.4044189453125,124.72541809082031,70.09744262695312
2019-09-01,90.36798858642578,110.8709487915039,67.81023406982422
2019-10-01,97.83673095703125,121.31104278564453,69.96658325195312
2019-11-01,73.07838439941406,84.5873031616211,53.03253173828125
2019-12-01,74.27989196777344,80.11077117919922,63.33135223388672
2020-01-01,138.4209442138672,190.8443603515625,81.65093994140625
2020-02-01,75.95555877685547,87.1624526977539,56.68605041503906
2020-03-01,81.54003143310547,97.09007263183594,62.90298843383789
2020-04-01,69.33940124511719,81.76082611083984,47.59123229980469
2020-05-01,68.50721740722656,83.35546112060547,42.29555892944336
2020-06-01,71.22785949707031,85.86660766601562,49.760887145996094
2020-07-01,66.47328186035156,88.73797607421875,36.25208282470703
2020-08-01,65.46604919433594,90.00911712646484,28.454627990722656
2020-09-01,80.37738037109375,101.25764465332031,49.51808166503906
2020-10-01,76.08316802978516,97.65258026123047,42.68144226074219
2020-11-01,70.06746673583984,79.03644561767578,62.31394577026367
2020-12-01,64.06729125976562,86.81527709960938,31.744428634643555
2021-01-01,77.418701171875,98.47562408447266,48.2874870300293
2021-02-01,73.95680236816406,94.48355865478516,46.326778411865234
2021-03-01,78.61876678466797,100.85202026367188,49.41804122924805
2021-04-01,88.16622161865234,109.58695983886719,67.87379455566406
2021-05-01,93.00713348388672,120.7828369140625,52.62611389160156
2021-06-01,74.12712097167969,92.54654693603516,46.34864044189453
2021-07-01,58.42076873779297,64.03631591796875,50.7158317565918
2021-08-01,89.4865493774414,103.20159149169922,76.48285675048828
2021-09-01,80.69696807861328,92.04731750488281,67.94027709960938
2021-10-01,79.02923583984375,93.80802917480469,61.149112701416016
2021-11-01,86.56914520263672,121.5009536743164,39.74269104003906
2021-12-01,105.34542083740234,155.3102569580078,47.65493392944336
2022-01-01,138.67498779296875,199.48751831054688,63.251529693603516
2022-02-01,216.1590118408203,320.6058654785156,105.21830749511719
2022-03-01,318.9549255371094,403.713623046875,250.9558563232422
2022-04-01,191.14309692382812,221.91055297851562,184.41781616210938
2022-05-01,142.25848388671875,166.424560546875,140.13734436035156
2022-06-01,130.7073211669922,160.72695922851562,114.81468963623047
2022-07-01,117.17676544189453,141.24293518066406,97.83872985839844
