horizon,origin_date,expert,prior_mae,weight,weight_method
1,2025-04-30,lightgbm_return_8y,481.64761364474606,0.03473879723431693,inverse_prior_mae
1,2025-04-30,naive,430.8165584415589,0.03883754804894801,inverse_prior_mae
1,2025-04-30,ridge_10y,248.00339295680655,0.06746624950967618,inverse_prior_mae
1,2025-04-30,ridge_5y,300.0468716752633,0.05576415009817488,inverse_prior_mae
1,2025-04-30,ridge_8y,369.34604694259724,0.0453013073436041,inverse_prior_mae
1,2025-04-30,sarimax_10y,269.940725299671,0.06198345496015973,inverse_prior_mae
1,2025-04-30,sarimax_5y,501.39040507617455,0.0333709193861999,inverse_prior_mae
1,2025-04-30,sarimax_8y,317.891210285455,0.05263391451935362,inverse_prior_mae
1,2025-04-30,xgboost_return_10y,366.2836401969119,0.0456800603480218,inverse_prior_mae
1,2025-04-30,xgboost_return_5y,466.63608524910705,0.035856332842013734,inverse_prior_mae
1,2025-04-30,xgboost_return_8y,446.87082472218026,0.03744227159867199,inverse_prior_mae
1,2025-05-31,arima_10y,420.2286572647531,0.04414984690011849,inverse_prior_mae
1,2025-05-31,arima_5y,398.88105951434363,0.04651268953167838,inverse_prior_mae
1,2025-05-31,arima_8y,412.36824526725104,0.044991415062158334,inverse_prior_mae
1,2025-05-31,elasticnet_10y,453.903395019905,0.04087440430028148,inverse_prior_mae
1,2025-05-31,elasticnet_5y,371.8743139317153,0.049890595252649196,inverse_prior_mae
1,2025-05-31,elasticnet_8y,343.1126473268837,0.05407271059730567,inverse_prior_mae
1,2025-05-31,lightgbm_10y,506.1374327063554,0.03665611291018664,inverse_prior_mae
1,2025-05-31,lightgbm_5y,345.4439415784459,0.053707790608255555,inverse_prior_mae
1,2025-05-31,lightgbm_8y,466.22461603969623,0.0397941898454909,inverse_prior_mae
1,2025-05-31,lightgbm_return_10y,448.2240685841375,0.041392312866898505,inverse_prior_mae
1,2025-05-31,lightgbm_return_5y,493.3647598805587,0.037605099492388286,inverse_prior_mae
1,2025-05-31,lightgbm_return_8y,482.69704328332364,0.038436180912027,inverse_prior_mae
1,2025-05-31,naive,407.5249188311691,0.04552612619242965,inverse_prior_mae
1,2025-05-31,ridge_10y,275.0692971395497,0.06744857050198447,inverse_prior_mae
1,2025-05-31,ridge_5y,354.2586819333005,0.052371421865935096,inverse_prior_mae
1,2025-05-31,ridge_8y,368.69484362855974,0.05032083090348475,inverse_prior_mae
1,2025-05-31,sarimax_10y,393.0090434984818,0.04720764366156961,inverse_prior_mae
1,2025-05-31,sarimax_5y,513.3908486776668,0.03613821892062958,inverse_prior_mae
1,2025-05-31,sarimax_8y,388.211593501298,0.04779102734648951,inverse_prior_mae
1,2025-05-31,xgboost_return_10y,409.45139124867865,0.045311925366011245,inverse_prior_mae
1,2025-05-31,xgboost_return_5y,449.04049416717635,0.04131705519280475,inverse_prior_mae
1,2025-05-31,xgboost_return_8y,482.0993655880061,0.03848383176922283,inverse_prior_mae
1,2025-06-30,arima_10y,411.91399341358994,0.04556671397131305,inverse_prior_mae
1,2025-06-30,arima_5y,406.94297164532435,0.046123335274141655,inverse_prior_mae
1,2025-06-30,arima_8y,412.81685729015044,0.04546705588010203,inverse_prior_mae
1,2025-06-30,elasticnet_10y,518.524678503336,0.0361980208404513,inverse_prior_mae
1,2025-06-30,elasticnet_5y,460.28606520173196,0.040778047691884894,inverse_prior_mae
1,2025-06-30,elasticnet_8y,416.6725254381505,0.04504632768605636,inverse_prior_mae
1,2025-06-30,lightgbm_10y,477.5389224766692,0.03930479011297349,inverse_prior_mae
1,2025-06-30,lightgbm_5y,320.22177331314924,0.05861427511418123,inverse_prior_mae
1,2025-06-30,lightgbm_8y,470.4783998571569,0.03989464154871675,inverse_prior_mae
1,2025-06-30,lightgbm_return_10y,418.57374620423724,0.04484172093657131,inverse_prior_mae
1,2025-06-30,lightgbm_return_5y,458.5542116904202,0.040932056974272144,inverse_prior_mae
1,2025-06-30,lightgbm_return_8y,454.427061140614,0.04130380587720571,inverse_prior_mae
1,2025-06-30,naive,386.81255411255444,0.048523676181324915,inverse_prior_mae
1,2025-06-30,ridge_10y,273.40907325435876,0.06865012523181989,inverse_prior_mae
1,2025-06-30,ridge_5y,418.9428237396936,0.044802216567691656,inverse_prior_mae
1,2025-06-30,ridge_8y,408.1771822878847,0.04598387154678371,inverse_prior_mae
1,2025-06-30,sarimax_10y,374.5493797390445,0.050112396746431746,inverse_prior_mae
1,2025-06-30,sarimax_5y,492.4041027198076,0.03811821838010416,inverse_prior_mae
1,2025-06-30,sarimax_8y,412.7161385168023,0.045478151608299974,inverse_prior_mae
1,2025-06-30,xgboost_return_10y,399.27360428612667,0.0470092861565508,inverse_prior_mae
1,2025-06-30,xgboost_return_5y,398.5364919349813,0.0470962320853299,inverse_prior_mae
1,2025-06-30,xgboost_return_8y,467.42750389376596,0.040155033587793175,inverse_prior_mae
1,2025-07-31,arima_10y,386.31542557782905,0.045118965564919976,inverse_prior_mae
1,2025-07-31,arima_5y,378.85435860711976,0.04600752766291923,inverse_prior_mae
1,2025-07-31,arima_8y,389.1237767674111,0.04479333678513602,inverse_prior_mae
1,2025-07-31,elasticnet_10y,467.8201642774396,0.037258232361239506,inverse_prior_mae
1,2025-07-31,elasticnet_5y,453.24810517950453,0.038456095424838146,inverse_prior_mae
1,2025-07-31,elasticnet_8y,392.08102058746863,0.04445548615878908,inverse_prior_mae
1,2025-07-31,lightgbm_10y,437.2256792004564,0.03986534463339411,inverse_prior_mae
1,2025-07-31,lightgbm_5y,328.2334955609276,0.05310290576522895,inverse_prior_mae
1,2025-07-31,lightgbm_8y,421.8307772367528,0.04132024812902349,inverse_prior_mae
1,2025-07-31,lightgbm_return_10y,364.04179479090027,0.047879536452201776,inverse_prior_mae
1,2025-07-31,lightgbm_return_5y,390.335662584285,0.044654265686227004,inverse_prior_mae
1,2025-07-31,lightgbm_return_8y,408.1507934557703,0.04270517824132675,inverse_prior_mae
1,2025-07-31,naive,331.5972457494199,0.05256422544878605,inverse_prior_mae
1,2025-07-31,ridge_10y,273.01097239394494,0.06384414600928619,inverse_prior_mae
1,2025-07-31,ridge_5y,385.62559013910777,0.045199677691397606,inverse_prior_mae
1,2025-07-31,ridge_8y,357.7087624544638,0.048727216700558865,inverse_prior_mae
1,2025-07-31,sarimax_10y,423.8989177100381,0.041118652715707846,inverse_prior_mae
1,2025-07-31,sarimax_5y,413.3792078063225,0.04216504375333612,inverse_prior_mae
1,2025-07-31,sarimax_8y,441.235534074049,0.03950305684350089,inverse_prior_mae
1,2025-07-31,xgboost_return_10y,351.3974160100003,0.04960239202015817,inverse_prior_mae
1,2025-07-31,xgboost_return_5y,358.5996125653907,0.04860616624517465,inverse_prior_mae
1,2025-07-31,xgboost_return_8y,404.8599610833571,0.04305229970684956,inverse_prior_mae
