date,usa_sp500_freeport_mcmoran,usa_sp500_southern_copper,uk_ftse100_antofagasta,uk_ftse100_glencore,australia_asx200_bhp,australia_asx200_rio_tinto,germany_dax_aurubis,poland_wig20_kghm,hong_kong_hang_seng_zijin_mining,china_csi300_jiangxi_copper,canada_tsx_composite_teck_resources,canada_tsx_composite_lundin_mining,canada_tsx_composite_first_quantum_minerals,canada_tsx_composite_hudbay_minerals,canada_tsx_composite_capstone_copper,usa_nyse_mp_materials,usa_nyse_hecla_mining
2016-03-01,9.821818221699107,25.693292184309527,509.25714401971726,149.07380966913132,15.50199808393206,43.715714227585565,43.29547645932152,74.05047607421875,2.5076190744127547,14.534347824428393,10.037272756749934,4.204090866175565,7.191363659772006,4.99500001560558,0.5327272686091337,,2.716818170113997
2016-04-01,10.940952391851516,26.57360640026274,462.7190479096912,153.29047648111978,16.404871273040772,47.07849979400635,44.78023783365885,72.27857208251953,2.447500002384186,14.241999959945678,11.860476221357073,4.259047610419137,7.715238094329834,4.865238121577671,0.6176190433048067,,3.398571423121861
2016-05-01,11.319999967302595,25.963816506522043,429.7800003051758,135.22500076293946,16.853798952969637,46.170000249689274,46.63904789515904,64.90699977874756,2.421428544180734,13.176190557933989,12.878571419488816,4.185238111586798,8.914761883871895,5.165714286622547,0.6842857201894125,,4.155714284806025
2016-06-01,10.971363587812943,25.016214110634543,428.13636502352625,139.9431818181818,16.541230928330194,44.27857171921503,43.516136169433594,61.355454358187586,2.3752380779811313,13.228000020980835,15.048636349764736,4.319545420733365,9.029091011394154,6.098181832920421,0.6972727287899364,,4.547727259722623
2016-07-01,12.281500005722046,24.730680465698242,486.30476452055433,177.95714024135046,17.445206960042317,48.818095252627415,43.16500000726609,73.47000049409412,2.893499994277954,15.181904792785645,18.258999824523926,5.087499952316284,10.171499872207642,6.624000000953674,0.8924999982118607,,5.9839999914169315
2016-08-01,11.795652099277662,24.683927121369734,526.7227269952947,189.17727314342153,18.237098113350246,49.29956519085428,47.52978266840396,77.41499883478338,2.866521762764972,14.85173921999724,20.93090924349698,5.4050000364130195,11.486818226900967,5.995909105647694,0.810909095135602,,6.505217407060706
2016-09-01,10.432380903334845,24.461859203520277,502.6636366410689,193.31363747336647,18.436701081015848,48.44227253306996,49.01999993757768,72.88272649591619,2.569523799987066,14.131999969482422,23.094761984688894,5.149523803165981,10.569999967302595,5.062380926949637,0.732857136499314,,5.806190513429188
2016-10-01,10.248095330737886,25.54182733808245,533.547619047619,232.08095223563058,20.433584758213588,52.07666669573103,48.82024974822998,71.44476209368024,2.427000033855438,14.344375014305115,25.772499752044677,5.175,11.267999935150147,5.225500011444092,0.7514999985694886,,5.576666604904902
2016-11-01,13.567618960425968,29.384765715826127,656.4090909090909,268.7181791825728,21.582673332907937,57.40545428882945,49.475908973000266,81.61800003051758,2.6118181510405107,18.552272709933195,31.430909156799316,6.220454584468495,14.200909181074662,7.7959090362895616,0.9781818227334456,,6.269999958219982
2016-12-01,14.564285687037877,31.2627747853597,703.9,280.8399963378906,22.64084186553955,60.183500099182126,53.03285707746233,92.5490471976144,2.4919999837875366,17.9127271825617,29.73600025177002,6.760500025749207,14.693499994277953,8.497499895095824,1.2145000040531158,,5.739523864927746
2017-01-01,15.505500078201294,33.741409587860105,755.4761904761905,312.00476510184154,23.487619590759277,63.01100044250488,55.1168178211559,109.63714236304874,2.626315794493023,17.993333498636883,31.029999960036506,7.576666695731027,16.12333329518636,9.312857128324962,1.3876190582911174,,6.011500000953674
2017-02-01,15.062631506668893,35.78905487060547,840.75,322.4100006103516,23.268579483032227,66.34800014495849,54.18249988555908,128.49999885559083,2.8485000133514404,19.96777778201633,30.043684106124076,8.25421064778378,15.723684411299857,10.833684118170487,1.628947377204895,,6.385263116736161
2017-03-01,12.807391249615213,34.236515045166016,812.7173913043479,323.52608456818956,21.801439119421918,60.82869554602581,58.303043365478516,122.44565217391305,2.942608708920686,18.329130504442297,27.96391304679539,7.7660868893498956,14.119999927023184,9.595217331596043,1.4065217401670373,,5.0713043212890625
2017-04-01,12.988947416606702,33.74372422067743,836.6111111111111,309.5499996609158,21.67618964700138,60.15294108671301,63.86166657341851,123.06388770209418,2.9152941002565274,16.87222237057156,29.914210269325658,7.377368475261488,13.79842115703382,8.477894732826634,1.1215789349455583,,5.518947375448127
2017-05-01,11.776363719593395,32.598630298267715,793.7380952380952,290.3785705566406,21.186283609141473,61.24913024902344,66.14818208867854,114.12618982224237,2.591499948501587,15.166999912261963,25.378181891007856,7.3118181662126025,11.972727298736572,7.474545392123136,0.9372727220708673,,5.6759091073816474
2017-06-01,11.760454567995938,32.99370002746582,789.4948175603694,285.3108173717152,20.58029011317662,61.08142852783203,70.32681759920987,109.57272720336914,2.590909015048634,15.781363660638982,22.423181793906473,7.29727274721319,10.796818169680508,6.9368181662126025,0.875454536893151,,5.425454573197798
2017-07-01,13.119000053405761,35.30096797943115,873.5238095238095,315.36190214611236,22.05073492867606,64.65428524925595,72.30761900402251,116.43333362397694,2.6361904598417736,18.032381057739258,24.573499774932863,7.931499981880188,12.841499948501587,8.465000033378601,1.0519999891519547,,5.2004999876022335
2017-08-01,14.639130343561588,37.6124672267748,963.9318181818181,342.9295446222479,23.25473934671153,65.21086866959281,73.04260917331861,122.18695565928583,2.8760869088380234,18.894782605378523,29.405454635620117,9.18181813846935,13.63499996878884,10.089090954173695,1.2222727320410989,,5.0491304604903515
2017-09-01,14.295499992370605,37.67860870361328,974.7857142857143,354.26666550409226,23.70138141087123,67.25619034540085,73.47571418398903,120.77142915271577,2.8847619124821255,19.060952413649787,27.491500091552734,8.886000108718871,13.893000030517578,9.625999927520752,1.3724999964237212,,5.155999994277954
2017-10-01,14.598181811246006,40.19093426791105,992.0681818181819,370.35454628684306,23.64275325428356,69.21772696755149,68.56590791182084,121.61818209561434,2.778999984264374,18.29941188587862,28.08380935305641,9.640952382768903,15.072857130141486,9.828571501232329,1.4904761882055373,,5.089090954173695
2017-11-01,14.199999990917387,40.97888347080776,964.3181818181819,361.6340928511186,24.677244879982688,72.23772673173384,70.81363677978516,116.29090881347656,2.6427273100072686,17.204090985384855,28.05454531582919,9.483636270869862,15.374999956651168,9.922727281397039,1.4504545493559404,,4.079523835863386
2017-12-01,16.555500078201295,41.89480743408203,931.1666837993421,359.24736906352797,25.04060795432643,71.65736871016652,72.98000014455695,106.62857128324963,2.6573684215545654,17.918095270792644,30.81210537960655,7.554210462068257,16.36157909192537,9.957894827190199,1.3957894664061696,,3.8135000228881837
2018-01-01,19.617142631894065,46.789453597295854,985.6454551003196,401.4522732821378,27.38427716209775,78.77809579031808,82.78000086004084,112.66086910081947,3.460909117351879,20.153636412187055,36.005909486250445,8.728636308149857,18.901818015358664,11.616363568739457,1.4745454571463845,,4.159999983651297
2018-02-01,18.51736841703716,46.85096299020868,901.35,385.429997253418,27.053702640533448,79.4560001373291,75.24099998474121,107.75,3.752777761883206,19.3473331451416,36.40473697060033,8.422105312347412,19.66526312577097,10.289999961853027,1.404736838842693,,3.746842095726415
2018-03-01,18.154285794212704,51.20750372750418,915.7714233398438,367.4785679408482,25.826911472138903,75.19666689918155,67.57142857142857,97.06090996482156,3.7042856897626604,17.923636436462402,34.694761730375745,8.488571439470563,19.66476213364374,9.808095205397834,1.3133333524068196,,3.716666653042748
2018-04-01,17.506190481640044,52.162271590459916,945.8100006103516,359.1749984741211,26.6311573229338,77.49052629972759,70.76900062561035,91.73714301699684,3.6326315528468083,17.158888710869682,33.12761924380348,8.304285730634417,17.81000010172526,9.038571403140114,1.2047619081678844,,3.7457142898014615
2018-05-01,16.282272815704346,48.516632773659445,1041.1952369326636,375.1452389671689,29.23169816058615,83.06608681056811,73.91272770274769,92.63826121454653,3.471904743285406,17.296363743868742,34.745908910577946,8.358181780034846,20.382727102799848,8.98454544760964,1.1304545510898938,,3.921363668008284
2018-06-01,17.122381028674898,46.21614238194057,1048.576192220052,380.67380777994794,29.562426567077637,83.58450012207031,68.34666660853794,90.25238073439826,3.293499994277954,16.619500064849852,35.73619079589844,8.133809566497803,20.695238022577193,8.258571397690545,1.1195238204229445,,3.7523809387570335
2018-07-01,16.70952383677165,43.3554440452939,960.6909124200994,322.01591075550425,29.80639830502597,80.5172732960094,67.16818167946555,92.28909128362483,2.8480952694302513,15.122727177359842,32.715714227585565,7.356190499805269,18.843333380562918,6.927142892565046,0.956190478234064,,3.4219048023223877
2018-08-01,14.708260867906654,42.446534695832625,884.2363641912287,316.16136169433594,29.74658609473187,74.51043535315472,65.04782602061395,90.44173962136973,2.8108695900958516,14.559565212415611,30.77727274461226,6.582272724671797,17.62227283824574,6.377272714268077,0.8704545470801267,,2.878260850906372
2018-09-01,13.82052627362703,39.820979268927324,809.9700012207031,313.63500213623047,28.98277130126953,74.41049995422364,58.78700008392334,87.34899978637695,2.7973684260719702,14.168947320235404,30.64368398565995,6.600526357951917,15.53684209522448,6.107368393948204,0.7847368372114081,,2.8621052566327547
2018-10-01,12.47521740457286,38.112486300261125,792.6260853643003,315.4891317616338,29.797300587529723,77.68217335576597,54.6399997364391,85.63130353844684,2.9138095265343074,13.365555498335096,29.301363598216664,5.789545471018011,13.392727288332852,5.773181806911122,0.6354545463215221,,2.780434815779976
2018-11-01,11.669047628130231,34.63868795122419,801.1454551003196,300.04999750310725,28.726576458324086,78.0213640386408,51.798636176369406,89.97727272727273,2.9013636220585215,13.489090876145797,27.55681835521351,5.54636363549666,12.405909061431885,6.5213636268268935,0.5918181863698092,,2.4733333247048512
2018-12-01,10.68210526516563,29.74266142594187,784.1052631578947,287.72631675318667,29.083058808979235,75.10263181987561,44.13647101907169,89.43333217075893,2.994210544385408,13.25499997138977,28.933684298866673,5.758421044600637,11.628947458769145,6.43105263459055,0.5542105248099879,,2.382631540298462
2019-01-01,11.335238138834635,29.98780059814453,817.8545421253551,291.6545437899503,29.761241912841797,80.29952457972935,45.810909097844906,90.98782614003058,2.78454543243755,13.278181856328791,29.879090916026723,5.856818199157715,12.024545322765004,7.217727249318903,0.6177272688258778,,2.5633333183470226
2019-02-01,12.397368380897923,32.11403053685238,899.9400054931641,301.88000030517577,32.5929292678833,92.30749969482422,48.21450023651123,97.39549980163574,3.183529447106754,14.481333287556966,30.195789337158203,6.383684233615273,14.588420968306693,8.27052620837563,0.6068421037573564,,2.6257894666571366
2019-03-01,12.590476172310966,35.62362943376814,943.5809529622396,308.8142903645833,33.25376001993815,93.61285727364677,47.62999979654948,102.95714169456845,3.279999994096302,15.811904680161248,29.850000018165225,6.378095218113491,14.665714263916016,9.203333309718541,0.6619047636077517,,2.368095250356765
2019-04-01,13.34190473102388,38.1123297555106,983.3900024414063,327.95750122070314,34.70012584485506,99.3747373882093,48.56649971008301,108.62499930641867,3.354736842607197,16.487368433099043,32.30857158842541,7.058571406773159,15.528571492149716,9.656190418061756,0.6761904841377622,,2.2404761882055375
2019-05-01,10.726818128065629,33.12481698122892,829.4857119605655,275.4785723005022,33.39028947249703,98.87043430494225,40.3890907981179,95.30043427840523,2.814761922472999,14.42450008392334,28.29954546148127,6.451363606886431,11.425000104037197,7.13863637230613,0.5850000002167441,,1.6145454374226658
2019-06-01,10.864999961853027,35.41351318359375,862.9699981689453,270.18999938964845,35.370274794729134,101.76947423031456,40.387894680625514,99.92150001525879,2.967368439624184,15.165263075577585,29.369999980926515,6.726999998092651,11.33400001525879,6.963499999046325,0.5849999964237214,,1.6365000069141389
2019-07-01,11.310000029477207,35.37873528220437,912.8173907736074,272.17826113493544,36.686733411706015,102.61217432436736,41.24087010259213,97.10913019594939,3.1390909281643955,15.103043431821076,28.67818190834739,6.937727321277965,12.174545591527766,6.699545426802202,0.557272729548541,,1.8209090991453691
2019-08-01,9.471363631161777,29.47074387290261,828.8476242792038,231.93095179966517,32.55330588600852,87.2731819152832,37.546817952936344,79.49545461481267,3.022727272727273,14.490909186276523,22.61952391124907,6.0090475763593405,9.099523748670306,4.42380952835083,0.5009523757866451,,1.6827272772789001
2019-09-01,9.996499919891358,32.20407667160034,898.7428588867188,247.5761907668341,32.90480459304083,91.5076192220052,41.620476313999724,79.85809580485027,2.833333310626802,14.720999956130981,23.273999977111817,6.600499939918518,10.266999959945679,4.913000011444092,0.5519999951124192,,1.9119999885559082
2019-10-01,9.46217391801917,32.507829666137695,863.9391346807065,231.94347746475884,31.79491084554921,89.64782582158628,42.45909101312811,79.3226086160411,2.6890476771763394,14.318888876173231,21.159545464949176,6.562727277929133,10.500454599207098,4.618181857195768,0.5345454514026642,,1.9895652117936506
2019-11-01,11.13200011253357,35.65373649597168,897.5333310081845,246.83809552873885,33.21051188877651,94.43142954508464,46.25999995640346,92.66952296665737,2.9019047646295455,14.143809500194731,21.482380912417458,7.328095277150472,12.196190425327845,4.654761882055373,0.5866666663260687,,2.381500005722046
2019-12-01,12.493809518359956,38.69194539388021,911.1599975585938,231.0349998474121,34.58877811431885,99.87899971008301,50.60666635301378,94.02818228981711,3.286999988555908,15.385454567995938,21.81500024795532,7.582000017166138,13.01650004386902,5.0154999732971195,0.6555000007152557,,3.028095245361328
2020-01-01,12.413809549240838,39.25444757370722,917.7818187366832,235.74318209561434,35.57645270937965,102.70047614687965,52.82045451077548,96.74521802819294,3.8835000157356263,16.543750047683716,20.159090822393242,7.541818206960505,12.334545438939875,4.685909076170488,0.7968181750991128,,3.1600000063578286
2020-02-01,11.706842020938272,35.77312670255962,842.8999969482422,225.29750137329103,33.68234272003174,96.43999938964843,50.062499809265134,90.76300010681152,3.661500024795532,14.35799994468689,16.66368414226331,7.21263155184294,11.284736884267707,3.927894767962004,0.6942105293273926,,3.0894736992685417
2020-03-01,7.526818080381914,28.082196062261406,710.3545421253551,144.13090965964577,26.124966621398926,83.47818166559392,36.97318163785067,60.676363511519,3.004090905189514,13.361363671042703,11.45636359128085,5.594545451077548,7.310454520312223,2.5427272753282026,0.48636363446712494,,2.1163636337627065
2020-04-01,7.878571419488816,28.49304907662528,773.6399993896484,137.8199993133545,27.445481872558595,88.26250038146972,42.96100006103516,69.8463639346036,3.1947368195182397,12.939523833138603,10.974285579863048,6.121428557804653,7.461904798235212,3.0438095501491,0.46666666581517174,,2.21380953561692
2020-05-01,8.866999959945678,32.39795780181885,821.6105250308389,147.4326316431949,29.044251214890252,87.6395241873605,50.00400009155273,78.68190474737258,3.228000009059906,12.792777750227186,12.652499914169312,6.384500050544739,8.185000014305114,3.366499996185303,0.5519999951124192,,2.9380000114440916
2020-06-01,10.66409089348533,35.86064286665483,899.4909057617188,170.5590917413885,32.0309331984747,98.14476194835845,54.05904769897461,88.5836365439675,3.3300000031789145,13.237500047683715,14.324090827595104,6.7922727194699375,9.371363683180375,3.949545459313826,0.7649999965320934,9.924142701285225,3.1236363540996206
2020-07-01,13.048636349764736,40.13590847362172,1006.6304374363111,178.30260965098506,32.995799520741336,101.21652155337127,58.144347978674844,110.08043405284052,4.609999949281866,15.62565218884012,14.703181830319492,7.988636406985196,12.324545426802201,4.427727330814708,0.9877272654663433,11.405909061431885,4.4822727333415635
2020-08-01,14.339047613598051,43.432906014578684,1094.55,174.8059989929199,34.63389169602167,101.54285685221355,59.30571474347796,135.16428556896392,5.029999982743036,15.716666766575404,15.181999921798706,7.875499963760376,12.428499937057495,5.2255000352859495,1.2199999928474425,12.165714218502952,5.964285714285714
2020-09-01,15.959524018423897,43.62250809442429,1073.6363636363637,173.90909298983487,33.09564529765736,98.69409110329367,59.79545437205922,130.04772671786222,5.438636367971247,15.296818126331676,17.558571361360094,8.052380857013521,12.803333282470703,5.7790476481119795,1.4152380966004872,14.381428582327706,5.450476169586182
2020-10-01,17.059999856081877,46.107953158291906,1023.3681807084517,164.7554536299272,31.931639758023348,95.06318179043856,59.75000017339533,122.09772699529475,5.524444474114312,14.82562506198883,17.87904775710333,7.80857142947969,13.014761879330589,6.062857196444557,1.561428569612049,13.339999892494895,5.165454539385709
2020-11-01,20.616000175476074,52.941757392883304,1126.642857142857,189.48952302478608,32.49860945202055,97.82380966913132,61.28095245361328,139.87380836123512,7.016190483456566,17.563809531075613,19.407143184116908,9.05190472375779,16.445714451017835,7.345238072531564,1.8128571453548612,15.249999952316283,5.0945000648498535
2020-12-01,24.666818011890758,58.50772822986949,1417.142857142857,235.7047620500837,37.619725726899645,114.0461901710147,64.3559995651245,180.20750045776367,7.862727295268666,20.451739103897758,22.893333344232467,10.272857211884999,21.160000119890487,8.704761868431454,2.1295238108862016,29.07363596829501,5.698181845925071
2021-01-01,29.573157862613076,65.9503392671284,1516.55,267.1699981689453,40.63164721037212,119.23947384482936,66.41100006103515,197.0105269582648,9.437500047683717,21.808499908447267,24.96150016784668,11.777499961853028,23.73000011444092,8.566500067710876,2.768500018119812,31.645789397390264,5.8331578656246785
2021-02-01,32.9889474166067,69.17687506424754,1629.4,277.1199981689453,41.435568237304686,120.79900016784669,69.02599983215332,194.21750030517578,11.797222190433079,23.80799980163574,25.906315853721217,13.443157948945698,25.819473668148643,8.82894734332436,3.3499999924709924,37.8573680676912,6.353684249677156
2021-03-01,34.32652183201002,68.50345876942511,1725.9130434782608,285.5065214737602,41.81393333103346,115.12999957540761,69.94956572159477,185.22826086956522,10.568260897760807,24.530435064564582,25.953478274138078,13.97347827579664,25.767391370690387,8.691739144532576,3.7782608426135518,40.624347852623984,6.12347820530767
2021-04-01,36.18047623407273,68.07896278018043,1815.525,295.8375015258789,41.943545722961424,118.18749961853027,71.67800025939941,197.5150001525879,10.72105262154027,25.140000025431316,26.44476200285412,14.682857195536295,27.805714289347332,9.554285730634417,4.74190480368478,32.27523830958775,6.199047565460205
2021-05-01,41.978000450134275,69.17998504638672,1702.2631578947369,317.66842169510693,43.511680966331845,124.66523815336681,76.16899948120117,208.11250076293945,11.971000051498413,26.953333324856228,29.419500064849853,13.983000040054321,29.929999923706056,9.724499988555909,5.803499960899353,27.62949981689453,7.903499984741211
2021-06-01,38.86636369878595,61.94943514737216,1487.340909090909,317.46818126331675,42.848539624895366,124.73238191150483,78.74272745305842,192.3999989827474,10.875714256649925,23.589047477358864,27.995454441417348,11.969545537775213,28.049545288085938,8.337272774089467,5.086818174882368,33.06999986821955,8.41136366670782
2021-07-01,35.63047608875093,60.432718004499165,1432.5227272727273,315.89545371315694,45.12869626825506,128.26818223433062,84.01818188753995,189.2249984741211,10.634285699753534,24.428636290810324,27.77666673206148,11.324761890229725,26.402857099260604,8.462380908784413,5.3357142720903665,35.89428583780924,6.875238100687663
2021-08-01,35.94681791825728,60.48006768660112,1491.095238095238,326.4547627766927,43.864317113702946,119.11909103393555,75.26272756403142,185.82954614812678,11.0250000520186,24.53545466336337,27.565238044375466,10.669047718956357,25.63190487452916,7.859999974568685,5.3138095537821455,34.92181803963401,6.012727325612849
2021-09-01,34.00809533255441,56.26732054210844,1412.6818181818182,333.5136344216087,35.58554874766957,103.22227269952947,67.63908975774592,168.53636238791725,10.743809518359956,26.312500095367433,31.306666601271857,9.427619025820778,23.668571562994096,7.5685714312962125,5.199999945504325,33.50285720825195,5.816666625794911
2021-10-01,36.32190450032552,57.993558429536364,1419.452380952381,368.85714285714283,33.55268278576079,97.56190527053107,71.0952377319336,160.43095179966517,10.634999963972303,24.848750233650208,34.3394998550415,10.034999990463257,27.61599979400635,8.605999994277955,5.356499981880188,33.142856779552645,5.652857167380197
2021-11-01,38.62857182820638,56.51727131434849,1422.4318181818182,363.21136474609375,32.908659328113906,91.17045454545455,77.0972733931108,147.29500198364258,10.58909086747603,23.20818181471391,34.204999750310726,10.689090815457432,27.866363698785957,8.815454526381059,5.4822727333415635,41.2504761105492,5.997142814454579
2021-12-01,38.99499997225675,56.3096958507191,1357.5,367.42618960425966,36.33584285917736,97.5490479242234,85.33523850213913,141.25714111328125,9.72954546321522,22.93826086624809,34.97714306059338,10.216190519787016,28.694761912027996,8.791428475152879,5.522380942390079,43.6627271825617,5.134545434604991
2022-01-01,41.3410005569458,61.6678129196167,1392.325,398.7125,40.40529592413651,107.80578974673622,93.96571422758556,145.16500091552734,9.855714389256068,22.064210490176553,40.570000076293944,10.47799997329712,32.7629997253418,9.53250002861023,5.979499983787536,43.83800048828125,5.110999989509582
2022-02-01,42.27684221769634,62.79697618986431,1357.125,418.31249847412107,42.13720932006836,117.17550010681153,99.53150024414063,149.69249954223633,11.33058811636532,21.938124895095825,44.608420723362975,11.56315783450478,34.6394735637464,9.89157882489656,6.029473631005538,40.6531578867059,5.357368419044896
2022-03-01,48.52391317616338,70.60798114279042,1630.6521739130435,484.0304353133492,43.13444684899372,116.08478280772333,107.99608678403108,174.8130413552989,11.629130529320758,20.298695771590523,50.176086757494055,12.56086950716765,39.90913026229195,10.087391148442807,7.149565240611201,46.922174039094344,6.729565205781356
2022-04-01,46.74400024414062,66.74276237487793,1617.2105263157894,504.6157869037829,45.077385160658096,117.09500037299262,108.26052615517064,161.6105274401213,12.428888903723823,18.82631572924162,50.77950019836426,12.754000043869018,39.90049991607666,9.033999967575074,6.458500027656555,47.48899974822998,6.389999961853027
2022-05-01,37.52714338756743,56.240298861549014,1434.3809523809523,493.32619222005206,41.99704412980513,109.14545440673828,91.0886362249201,131.9547609601702,10.303000020980836,17.4573685495477,51.16809481666202,10.75142864953904,34.7538099743071,7.358095169067383,5.0233333224341985,37.8952382405599,4.740476154145741
2022-06-01,36.1252380552746,54.11008671351841,1337.375,483.8,43.62523796444847,109.66476186116536,79.77090870250355,133.67857179187592,10.20714282989502,18.284285681588308,49.19499986821955,9.844545407728715,31.165454257618297,6.486363606019453,4.35818175836043,36.026666550409224,4.518095243544805
2022-07-01,27.983500003814697,46.08736152648926,1068.357142857143,426.00476219540553,37.91047613961356,96.83190482003349,64.1476187933059,106.04761941092355,8.90949993133545,17.1252380552746,35.29850063323975,7.46800000667572,21.88450002670288,4.575499963760376,2.666000008583069,30.379999923706055,3.9045000195503237
2022-08-01,30.672173956166144,45.767797718877375,1148.6136363636363,477.4931820956144,40.20565182229747,97.11478291387144,66.49304381660794,106.59090874411844,9.115652250206988,16.921739080677863,42.88545469804244,7.051363641565496,23.99954535744407,5.5545454675501045,3.0890909216620703,36.30913062717604,4.356086938277535
2022-09-01,28.957618985857284,43.54189318702335,1120.0515718005952,478.83571370442706,37.86952372959682,92.3538099016462,57.43181783502752,87.95636437155984,8.462857269105458,16.238095238095237,42.65095247541155,6.90238094329834,22.70047614687965,5.544285706111363,3.108095259893508,30.913333075387136,3.9090476490202404
2022-10-01,30.151904968988326,45.1339229402088,1129.547619047619,493.3261907668341,39.217142740885414,94.03142838251023,59.1019047328404,91.61428506033761,7.792500019073486,15.545625030994415,45.009500122070314,6.938499999046326,24.30999994277954,5.45600004196167,3.2105000019073486,29.700952529907227,4.495238122485933
2022-11-01,36.1014286222912,53.46066502162388,1324.1363636363637,522.2795424027877,42.37863610007546,101.81090892444958,72.11545528065075,114.08699951171874,9.395454623482443,16.93090920014815,45.043636148626156,7.942727218974721,30.173181793906473,6.965454578399658,4.235454537651756,32.32428577968052,4.90238094329834
2022-12-01,38.60190491449265,57.57742382231213,1481.275,549.1349945068359,46.232500076293945,115.11600036621094,78.76666732061477,123.92380959647042,10.688999938964844,17.38409085707231,50.8375,8.451000022888184,29.895499897003173,7.183000016212463,4.759000039100647,28.8766667502267,5.50666668301537
